name,city,latitude,longitude,websites
SUBWAY,Westfield,40.04378,-86.14074,http://www.subway.com
Slickrock Burrito,Spokane,47.62791,-117.40196,http://www.slickrockburrito.com
Popeye's Louisiana Kitchen,Gadsden,33.99639,-86.08244,http://www.popeyes.com
Taco Bell,Rosenberg,29.533281,-95.808866,http://www.tacobell.com
SUBWAY,Brownsville,25.926907,-97.459984,http://www.subway.com
Popeye's Louisiana Kitchen,Reynoldsburg,39.94068,-82.83002,http://www.popeyes.com
Orange Julius,Akron,41.11491,-81.46866,http://www.orangejulius.com
Popeye's Louisiana Kitchen,Martinsburg,39.545063,-77.90899,http://www.popeyes.com
Burger King,Boiling Springs,35.014965,-81.959406,http://www.bk.com
Burger King,Hartwell,34.353136,-82.924028,
McDonald's,Philippi,39.150787,-80.03853,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
KFC,Mishawaka,41.665239,-86.110049,http://www.kfc.com/
McDonald's,Sisters,44.298538,-121.562057,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
Popeye's Louisiana Kitchen,Griffith,41.553165,-87.431885,http://www.popeyes.com
SONIC Drive-In,Waldorf,38.65562,-76.87769,"https://locations.sonicdrivein.com/md/waldorf/2055-crain-highway.html,http://www.sonicdrivein.com"
McDonald's,Winston-Salem,36.02747,-80.16364,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
KFC,Marion,36.8396,-81.5078,http://www.kfc.com
SUBWAY,Cary,35.79212,-78.7662,http://www.subway.com
Burger King,Canal Fulton,40.882232,-81.572087,http://www.bk.com
McDonald's,Atlanta,33.74177,-84.34923,http://mcdonalds.com
SUBWAY,Fort Pierce,27.4143,-80.3957,http://www.subway.com
SUBWAY,Port Saint Lucie,27.264245,-80.409029,"http://www.subway.com,http://subway.com"
SONIC Drive-In,Pensacola,30.359497,-87.36026,"https://locations.sonicdrivein.com/fl/pensacola/10411-sorrento-road.html,http://sonicdrivein.com,http://www.sonicdrivein.com/"
Tropical Smoothie Cafe,Cape Coral,26.670078,-81.93683,http://www.tropicalsmoothiecafe.com
McDonald's,Seffner,27.98114,-82.28561,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
KFC,Lake Worth,26.5868,-80.0638,http://www.kfc.com
Wienerschnitzel,Fresno,36.808648,-119.871428,"http://wienerschnitzel.com,http://www.wienerschnitzel.com"
McDonald's,Gretna,36.94774,-79.36326,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
McDonald's,Collinsville,36.71773,-79.91205,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
McDonald's,South Gate,33.953603,-118.196976,"http://www.mcdonalds.com/,http://mcdonalds.com"
SUBWAY,Anaheim,33.83275,-117.92769,http://subway.com/
Chipotle Mexican Grill,Santa Rosa,38.45926,-122.73138,http://www.chipotle.com
Taco Del Mar,San Mateo,37.579426,-122.33348,http://www.tacodelmar.com
Good Mood Food,Leavenworth,47.592606,-120.66792,http://www.goodmoodfoodcafe.com/
SUBWAY,Bellingham,48.85603,-122.48718,http://www.subway.com
Popeye's Louisiana Kitchen,Cleveland,41.46988,-81.701485,"http://www.popeyes.com/,http://www.popeyes.com"
McDonald's,Bronx,40.829544,-73.92641,http://mcdonalds.com
Popeye's Louisiana Kitchen,Mooresville,35.59362,-80.85721,http://www.popeyes.com
KFC,Chester,37.35692,-77.41339,http://kfc.com
SUBWAY,Asheville,35.57091,-82.50305,http://www.subway.com
SUBWAY,Wauseon,41.58988,-84.14885,http://www.subway.com
Teds Hot Dogs,Buffalo,42.9588,-78.69766,http://www.tedsonline.com
Burger King,Cleveland,35.130179,-84.874317,https://locations.bk.com/tn/cleveland/1186-perimeter-dr-se.html
SUBWAY,Delray Beach,26.4371,-80.1273,http://www.subway.com
KFC,Valrico,27.8942,-82.2463,"http://kfc.com,http://www.kfc.com"
Krispy Krunchy Chicken,Reidsville,36.35498,-79.67837,http://www.krispykrunchy.com
SUBWAY,San Jose,37.31159,-121.931689,http://subway.com
SUBWAY,Lynnwood,47.84635,-122.30406,"http://subway.com,http://www.subway.com"
Pizza Hut,Clinton,34.4581,-81.8785,http://www.pizzahut.com
Pizza Hut,Union,34.71553,-81.640205,http://www.pizzahut.com
SUBWAY,Hildebran,35.708191,-81.422876,http://www.subway.com
McDonald's,El Paso,31.769975,-106.42605,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
Boston Market,Reynoldsburg,39.92789,-82.829064,"https://www.bostonmarket.com/location/reynoldsburg-oh-312/?utm_source=Yextandutm_medium=clickandutm_campaign=listingsandutm_content=312,http://www.bostonmarket.com"
Chipotle Mexican Grill,Twinsburg,41.308,-81.43871,http://www.chipotle.com
SUBWAY,Marysville,40.240305,-83.387385,http://www.subway.com
SUBWAY,Salisbury,35.690063,-80.511338,http://www.subway.com
Taco Bell,Salisbury,35.66026,-80.50027,"https://www.tacobell.com,http://www.tacobell.com"
KFC,Wayne,38.253895,-82.431896,http://kfc.com
Hardee's,Petersburg,37.20637,-77.383008,"http://www.hardees.com,http://hardees.com"
Hardee's,Bessemer City,35.28737,-81.26679,http://www.hardees.com
Hardee's,Newton,35.63622,-81.30066,http://www.hardees.com
Pizza Hut,Louisburg,36.09638,-78.29624,http://www.pizzahut.com
Guayabitos Mexican Restaurant,Maggie Valley,35.51601,-83.08528,http://dininginthesmokies.com
SUBWAY,Albuquerque,35.09388,-106.70885,http://www.subway.com
Jersey Mike's Subs,Charlotte,35.0609,-80.81366,http://www.jerseymikes.com
El Coronel,Sebastopol,38.389893,-122.81583,http://www.elcoronelrestaurant.com
Burger King,Indianapolis,39.666401,-86.095581,https://locations.bk.com/in/indianapolis/4210-killdeer-dr.html
SUBWAY,Gary,41.596682,-87.2676,http://www.subway.com
Burger King,Atlanta,33.688067,-84.48919,http://www.burgerking.com/
Wienerschnitzel,West Jordan,40.61048,-111.93908,http://www.wienerschnitzel.com
Wendy's,Broomfield,39.926051,-105.091369,"http://www.wendys.com,http://www.wendys.com/"
McDonald's,Columbia,33.9552,-80.99368,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
SUBWAY,Saint Joseph,39.7707,-94.803,http://www.subway.com
Subway,Roxboro,36.3544,-78.9825,"http://www.subway.com,http://subway.com"
Burger King,Grafton,39.358046,-79.994855,https://locations.bk.com/wv/grafton/2-east-walmart-lane.html
McDonald's,Beaverton,45.479492,-122.85817,http://www.mcdonalds.com
Popeye's Louisiana Kitchen,Merrillville,41.46971,-87.31688,http://www.popeyes.com
SUBWAY,Kent,41.141383,-81.357564,"http://www.subway.com,http://subway.com"
McDonald's,Massillon,40.86159,-81.485,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
Hardee's,Gate City,36.638798,-82.575035,http://www.hardees.com
SUBWAY,Latonia,39.04429,-84.50508,http://www.subway.com
SONIC Drive-In,Boynton Beach,26.52845,-80.09308,http://sonicdrivein.com
KFC,Clearwater,27.9609,-82.7563,"http://www.kfc.com,http://kfc.com"
McDonald's,Clarksville,36.62817,-87.43289,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
SUBWAY,Winter Haven,27.9888,-81.6883,http://www.subway.com
Carl's Jr,Inglewood,33.961291,-118.361266,http://www.carlsjr.com
Taco Bell,El Monte,34.07572861,-118.0217222,"http://www.tacobell.com,http://tacobell.com"
Dairy Queen,Orangevale,38.678652,-121.207475,http://www.dairyqueen.com
KFC,Fayetteville,35.0454,-78.929,http://www.kfc.com
Quiznos,Federal Way,47.2893,-122.316,http://restaurants.quiznos.com/wa/federalway/federalwaycrossings-98003
Charley's Grill & Spirits,Spokane,47.66478,-117.42717,http://www.charleyscatering.com
Chipotle Mexican Grill,Spokane,47.6659,-117.4111,http://www.chipotle.com
Twin Pines Drive-In,Cle Elum,47.184855,-120.890812,http://www.twinpinesdrivein.com
Dairy Queen,Brunswick,41.25536,-81.79622,http://www.dairyqueen.com
SONIC Drive-In,Dothan,31.23396,-85.45503,https://locations.sonicdrivein.com/al/dothan/4177-west-main-street.html
McDonald's,Mechanicville,42.902908,-73.686886,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
Pizza Hut,Spartanburg,34.934961,-81.990161,http://www.pizzahut.com
Penn Station East Coast Subs,Mentor,41.649407,-81.382621,http://www.penn-station.com
McDonald's,Springfield,38.739398,-77.192586,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
Time-Out Restaurant,Chapel Hill,35.91456,-79.05287,"http://www.timeoutchapelhill.com,http://timeoutchapelhill.com"
Cook Out,Monroe,34.99639,-80.54437,http://www.cookout.com
Moe's Southwest Grill,Hendersonville,36.32084,-86.59977,http://www.moes.com
Hot Dog On A Stick,El Paso,31.77465,-106.38071,http://www.hotdogonastick.com
SUBWAY,Bend,44.0482,-121.33038,http://www.subway.com
Long John Silver's,White Lake,42.67521,-83.46504,http://www.ljsilvers.com
Moe's Southwest Grill,Rocky River,41.45892,-81.86116,"http://www.moes.com/find-a-moes/ohio/rocky_river/100662/,http://moes.com"
Carl's Jr,Liberty Lake,47.658725,-117.100194,http://www.carlsjr.com
SUBWAY,Florence,34.19143,-79.81012,http://www.subway.com
Jersey Mike's Subs,Charleston,32.79073,-79.98875,http://www.jerseymikes.com
Jersey Mike's Subs,Charleston,32.75367,-79.97116,http://www.jerseymikes.com
Jimmy John's,North Charleston,32.871891,-80.020144,http://www.jimmyjohns.com
Popeye's Louisiana Kitchen,Hammond,41.591168,-87.481111,http://www.popeyes.com
SUBWAY,Cleveland,41.52032,-81.4773,http://www.subway.com
Penn Station East Coast Subs,Canton,40.79626,-81.42588,http://penn-station.com
Jack in the Box,Montclair,34.062714,-117.70587,http://www.jackinthebox.com
Wendy's,Broken Arrow,36.003731,-95.797407,http://www.wendys.com
Popeye's Louisiana Kitchen,Federal Way,47.288348,-122.31325,http://popeyes.com
Pizza Hut,Moses Lake,47.14242,-119.27682,http://www.pizzahut.com
McDonald's,West Hempstead,40.705099,-73.653055,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
Frisch's Big Boy,Sidney,40.2879,-84.1797,http://www.bigboy.com
Burger King,Martinsburg,39.46201,-77.988603,"https://locations.bk.com/wv/martinsburg/203-south-viking-way.html,http://www.bk.com"
Taco Johns,Bismarck,46.806284,-100.762638,https://www.tacojohns.com
Chipotle Mexican Grill,Hillsboro,45.53298,-122.93497,http://www.chipotle.com
Krispy Krunchy Chicken,Dayton,39.75568,-84.22441,http://www.krispykrunchy.com
Mcalister's Deli,Franklin,35.94575,-86.82759,http://www.mcalistersdeli.com
Chipotle Mexican Grill,Miamisburg,39.59723846,-84.2314274,"http://www.chipotle.com,http://chipotle.com"
McDonald's,Monroe,34.99291,-80.5394,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
KFC,Hobart,41.551082,-87.245321,http://kfc.com
SUBWAY,El Cajon,32.7987,-116.93575,http://subway.com/
Dairy Queen,Grafton,39.34447,-80.02103,http://www.dairyqueen.com
KFC,Valparaiso,41.49,-87.0474,http://www.kfc.com
Burger King,Fremont,43.467121,-85.950091,https://locations.bk.com/mi/fremont/1255-west-main-st.html
McDonald's,Allentown,40.607753,-75.491017,http://mcdonalds.com
Five Guys Burgers & Fries,Lancaster,39.73223,-82.6184,http://www.fiveguys.com
Popeye's Louisiana Kitchen,Alexandria,38.835583,-77.06057,http://www.popeyes.com
Popeye's Louisiana Kitchen,Chesapeake,36.72805,-76.300865,http://www.popeyes.com
Penn Station East Coast Subs,Middletown,39.528273,-84.379776,http://www.penn-station.com
McDonald's,San Clemente,33.439519,-117.619417,"http://www.mcdonalds.com/,http://mcdonalds.com"
Chick-Fil-A,Greenville,34.9152,-82.3905,http://www.chick-fil-a.com
Subway,Okeechobee,27.2435,-80.8256,http://www.subway.com
KFC,Clarksville,36.5401,-87.3638,http://kfc.com
SUBWAY,Brandon,27.929974,-82.32285,http://www.subway.com
SUBWAY,Dublin,40.10492,-83.160988,http://subway.com
Krispy Krunchy Chicken,West Sacramento,38.57669,-121.54801,http://www.krispykrunchy.com
L & L Hawaiian Barbecue,Tracy,37.7542,-121.4581,http://www.hawaiianbarbecue.com
McDonald's,Columbiana,40.915903,-80.857259,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
Burger King,Callahan,30.564647,-81.830332,http://www.bk.com
Pizza Hut,Columbus,40.087983,-82.994718,http://pizzahut.com/locations/ohio/columbus/024160
SUBWAY,Murphy,35.07998,-84.03821,"http://www.subway.com,http://subway.com"
McDonald's,Canton,40.83315,-81.388394,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
Burger King,Richmond,37.935665,-122.356641,http://www.burgerking.com/
Five Guys Burgers & Fries,Fayetteville,35.04543,-78.92524,http://www.fiveguys.com
SONIC Drive-In,Williamsburg,37.34696,-76.73854,"http://sonicdrivein.com,https://locations.sonicdrivein.com/va/williamsburg/721-east-rochambeau-drive.html"
Dairy Queen,Clifton Forge,37.8121,-79.8352,https://www.dairyqueen.com/us-en/Locator/Detail/?localechange=1&store-id=5373
Pal's Sudden Service,Johnson City,36.36554,-82.379953,http://palsweb.com
SUBWAY,Thorntown,40.12561,-86.60944,http://www.subway.com
KFC,Merrillville,41.47160231,-87.36249305,http://kfc.com
SUBWAY,Hammond,41.63075,-87.50891,http://subway.com
ChickfilA,Birmingham,33.562782,-86.751226,http://www.chick-fil-a.com
SUBWAY,North Aurora,41.80608295,-88.34903209,http://www.subway.com
SUBWAY,Winter Haven,28.0423,-81.7374,http://www.subway.com
SUBWAY,Elk Grove,38.4219,-121.4472,http://www.subway.com
Dairy Queen,Wadsworth,41.09143,-81.71857,http://www.dairyqueen.com
SONIC Drive-In,Ashland City,36.26956,-87.05889,https://locations.sonicdrivein.com/tn/ashland-city/615-s--main-street.html
SUBWAY,Horseheads,42.176,-76.8362,http://www.subway.com
Long John Silver's,Brownwood,31.7286,-98.9819,http://www.ljsilvers.com
Mc Donald's,San Angelo,31.4676,-100.4471,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
Silverado Smokehouse,Corpus Christi,27.7304,-97.3926,http://www.corpuschristi-bbq.com
Brown's Chicken,Addison,41.938156,-88.00263,http://www.brownschicken.com
McDonald's,Dallas,32.958758,-96.81812,http://mcdonalds.com
Burger King,Gadsden,34.00946,-85.98738,
Wings To Go,York,39.99,-76.6398,http://www.wingstogo.com
Dairy Queen,Corvallis,44.5621,-123.2618,
Dairy Queen,Marietta,39.4108,-81.4516,http://www.dairyqueen.com
Subway,Bluefield,37.2563,-81.1998,"http://subway.com,http://www.subway.com"
Pot Belly Sandwich Works,Ashburn,39.022,-77.4769,http://www.potbelly.com
Subway,Fort Atkinson,42.9086,-88.8513,http://www.subway.com
Subway,Danville,36.5811,-79.3436,http://www.subway.com
Arby's,Longview,46.1424,-122.9327,"http://www.arbys.com,https://locations.arbys.com/us/wa/longview/1156-washington-way.html,http://locations.arbys.com/us/wa/longview/1156-washington-way.html"
Chubz Famous Chiliburgers,Charlotte,35.18069,-80.88419,https://www.chubzchiliburgers.com
Burger King,Lafayette,30.23335,-92.03228,http://bk.com
Chipotle Mexican Grill,North Charleston,32.87395,-80.02074,http://www.chipotle.com
Wendy's,Thorndale,39.994676,-75.754053,http://www.wendys.com
Del Taco,Costa Mesa,33.678579,-117.885484,http://www.deltaco.com
Fazoli's,Fayetteville,35.077431,-78.954242,"https://locations.fazolis.com/nc/fayetteville/538-n--mcpherson-church-rd.html,http://www.fazolis.com"
Taco Bell,Lawrence,40.626077,-73.736851,http://www.tacobell.com
SUBWAY,Fairfax,38.81807,-77.27524,http://www.subway.com
Jack in the Box,Franklin,35.913596,-86.829485,http://www.jackinthebox.com
Taco Bell,Wood Dale,41.964696,-87.988979,"http://www.tacobell.com,https://locations.tacobell.com/il/wood-dale/322-w-irving-park-rd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=020283&utm_content=website"
SUBWAY,Dresher,40.12853,-75.16692,http://www.subway.com
Five Guys Burgers & Fries,Erie,42.058163,-80.08892,http://www.fiveguys.com
Arby's,Washington,40.184755,-80.220673,"http://www.arbys.com,https://locations.arbys.com/us/pa/washington/3-trinity-point-dr.html,http://locations.arbys.com/us/pa/washington/3-trinity-point-dr.html"
Carl's Jr,La Verne,34.11657,-117.77638,http://www.carlsjr.com
Burger Master,Seattle,47.661561,-122.293952,http://www.burgermaster.biz
SUBWAY,Greensboro,36.073343,-79.957421,"http://www.subway.com,http://subway.com"
SUBWAY,Greensboro,36.13411,-79.85833,http://www.subway.com
SONIC Drive-In,Conway,35.09276,-92.46788,"https://locations.sonicdrivein.com/ar/conway/2710-prince-street.html,http://sonicdrivein.com"
SUBWAY,Spokane,47.62807,-117.36664,http://www.subway.com
SUBWAY,Euclid,41.610319,-81.52545,"http://www.subway.com,http://subway.com"
Jason's Deli,Beaumont,30.08531,-94.09782,"http://www.jasonsdeli.com/,http://www.jasonsdeli.com"
Del Taco,Boise,43.603,-116.24393,"http://deltaco.com,http://www.deltaco.com"
Krystal,Cumming,34.18915,-84.13778,http://t.co/3VQiWtMxPf
Jason's Deli,Columbus,40.14776,-82.98822,http://www.jasonsdeli.com
Gyro World,Cleveland,41.450603,-81.81483,http://www.gyroworldohio.com
Burger King,Taylor,34.47521,-110.08659,"https://locations.bk.com/az/taylor/697-n-main-st.html,http://www.bk.com"
Subway,San Simon,32.208168,-109.36715,http://www.subway.com
Kfc,Chino Valley,34.76165,-112.45306,"https://www.kfc.com/store-locator?query=86323,http://kfc.com"
McDonald's,Elkins,36.02824,-94.02281,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com,https://www.mcdonalds.com/us/en-us/location/AR/ELKINS/1985-NORTH-CENTER-STREET/31931.html?cid=RF:YXT:RoN::Clicks"
Pizza Pro,Bearden,33.72371,-92.61648,http://www.pizzapro.com
Arby's,Camden,33.575867,-92.83339,"http://www.arbys.com,http://arbys.com"
McDonald's,Shorter,32.40461,-85.95558,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,https://www.mcdonalds.com/us/en-us/location/AL/SHORTER/431-N-MAIN-STREET/12506.html?cid=RF:YXT:RoN::Clicks"
Jack's Family Restaurants,Fyffe,34.44879,-85.9013,http://www.eatatjacks.com
Tenda Chick,Montgomery,32.38272,-86.19608,http://tendachick.com
Sonic Drive-In,Sylacauga,33.16743,-86.25798,https://locations.sonicdrivein.com/al/sylacauga/500-west-fort-williams.html
Jack's Family Restaurants,Opelika,32.63777,-85.40018,http://www.eatatjacks.com
Quiznos,Anniston,33.64338,-85.78515,"http://quiznos.com,http://www.quiznos.com"
Domino's Pizza,Anniston,33.71349,-85.82,"https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps"
Subway,Danville,36.6316,-79.3957,
Burger King,Austin,30.33202,-97.70364,http://www.bk.com
Burger King,Quincy,30.584276,-84.694947,http://bk.com
Carl's Jr,Elk Grove,38.397774,-121.477974,http://www.carlsjr.com
Taco Bell,Rolla,37.9529,-91.7774,https://locations.tacobell.com/mo/rolla/1109-bishop-avenue.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=027912&utm_content=website
Krispy Krunchy Chicken,Germantown,39.62274,-84.3877,http://www.krispykrunchy.com
Jimmy John's,Clackamas,45.43309,-122.57213,http://www.jimmyjohns.com
Burger King,Colorado Springs,38.945493,-104.801681,http://www.bk.com
SUBWAY,Delray Beach,26.45849,-80.09383,http://www.subway.com
Church's Chicken,Elk Grove,38.41312,-121.48354,http://www.churchs.com
Boston Market,Dublin,40.098351,-83.091424,"http://www.bostonmarket.com,https://bostonmarket.com/location/dublin-oh-824/?utm_source=Yextandutm_medium=clickandutm_campaign=listingsandutm_content=824"
L & L Drive-inn,Kailua,21.406261,-157.74478,http://www.hawaiianbarbecue.com/
Pizza Hut,Saint Pauls,34.8056,-78.97655,"http://www.pizzahut.com,http://order.pizzahut.com"
McDonald's,Cedar Hill,32.597084,-96.940498,http://www.mcdonalds.com
